OTU	T1	T2	T4	Genus-species	acc	id%	Trophic	occurrence	readnumber	B-Surf-20	B-Surf-5	B-Surf-0.2	C-Surf-20	C-Surf-5	C-Surf-0.2	M-DCM-5	M-DCM-0.2	A-Surf-20	C-DCM-20	C-DCM-5	C-DCM-0.2	D-15m-20	D-15m-5	D-15m-0.2	D-50m-20	D-50m-5	D-50m-0.2	E-Surf-20	E-Surf-5	E-Surf-0.2	E-DCM-20	E-DCM-5	E-DCM-0.2	G-Surf-20	G-Surf-5	G-Surf-0.2	G-DCM-20	G-DCM-5	G-DCM-0.2	H-Surf-20	A-Surf-0.2	H-Surf-0.2	H-DCM-20	H-DCM-5	H-DCM-0.2	I-Surf-20	I-Surf-5	I-Surf-0.2	I-15m-20	I-15m-5	I-15m-0.2	J-Surf-20	J-Surf-5	J-Surf-0.2	J-DCM-20	J-DCM-5	J-DCM-0.2	K-Surf-20	K-Surf-5	K-Surf-0.2	K-DCM-20	K-DCM-5	K-DCM-0.2	L-Surf-20	L-Surf-5	L-Surf-0.2	L-DCM-20	L-DCM-5	L-DCM-0.2	M-Surf-20	M-Surf-5	M-Surf-0.2	M-DCM-20	O-DCM-20	O-DCM-0.2	O-Bucket-5	P-Surf-20	P-DCM-20	P-DCM-5	P-DCM-0.2	Q-Surf-20	Q-Surf-0.2	Q-DCM-0.2	Q-Bucket-20	Q-Bucket-5	Q-Bucket-0.2	R-Surf-0.2	A-DCM-20	A-DCM-0.2	O-Surf-20	O-Surf-5	O-Surf-0.2	O-DCM-5	O-Bucket-20	O-Bucket-0.2	P-Surf-5	P-Surf-0.2	Q-Surf-5	Q-DCM-20	Q-DCM-5	R-Surf-20	R-Surf-5	R-16m-20	R-16m-5	R-16m-0.2
OTU24	Sar	Alveolata	Dinophyceae	Katodinium-glaucum	KP790162	100	Mixo	82	10298	1	71	180	0	23	108	69	159	2	2	106	179	0	77	241	0	8	32	1	70	182	0	72	154	0	19	35	0	3	322	0	45	95	6	413	690	2	267	128	4	260	171	13	224	404	5	215	745	1	374	541	3	70	291	7	225	382	0	214	381	1	97	188	0	0	113	309	1	0	7	14	0	16	54	0	6	21	7	0	6	14	186	251	65	4	92	135	192	16	3	18	1	8	1	26	154
OTU2402	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera-cryophila	HQ111513	92	Mixo	29	95	0	8	3	0	5	1	0	0	0	0	1	0	0	7	4	0	1	0	0	4	3	0	5	1	0	4	2	0	0	2	0	4	7	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	14	0	0	0	1	0	0	0	0	2	1	0	0	1	0	1	0	1	0
OTU2405	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera-cryophila	HQ111513	97	Mixo	31	169	0	5	0	0	11	4	0	0	0	0	5	1	0	23	6	0	0	1	0	6	10	0	13	7	0	14	2	0	0	0	0	17	6	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	2	0	0	1	0	1	0	0	0	0	3	0	2	0	3	1	2	0	4	4
OTU2410	Sar	Alveolata	Dinophyceae	Prorocentrum-sp.	MN824022	94	Mixo	34	101	0	3	1	0	2	0	6	1	0	0	3	2	0	1	1	0	2	1	0	5	0	0	4	0	0	0	1	0	0	0	0	1	1	0	1	0	0	4	0	0	6	0	0	3	0	0	6	1	0	5	0	0	5	0	0	4	0	0	6	0	0	3	0	0	0	0	5	0	0	7	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	3	0	1	0	1	0	0	0	0	0
OTU2415	Sar	Alveolata	Dinophyceae	Heterocapsa-rotundata	MH071708	90	Mixo	24	260	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	13	0	0	10	0	0	9	0	0	75	0	0	1	3	0	0	0	0	0	0	0	24	0	0	25	0	0	1	0	0	1	2	0	9	0	0	0	0	0	6	0	0	6	0	0	1	0	0	0	0	10	0	0	35	0	0	0	0	0	0	0	0	0	0	1	6	0	8	0	0	3	0	0	0	9	0	0	0	0	0
OTU2433	Sar	Stramenopiles	Dictyochophyceae	Florenciellales-sp.-NIES-3878	LC189142	99	Mixo	22	103	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	4	3	0	0	1	0	0	0	0	3	5	0	11	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	4	0	0	1	0	0	4	0	0	1	2	11	1	0	1	0	0	0	0	31
OTU244	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera-cryophila	HQ111513	92	Mixo	62	3116	1	49	29	0	75	54	0	4	0	0	54	8	0	174	97	0	15	3	0	114	132	0	258	89	0	175	34	0	0	8	0	107	156	0	9	26	0	107	5	0	94	10	0	4	2	0	4	1	0	7	3	0	1	2	0	4	2	0	8	4	0	2	0	0	0	6	108	0	0	5	0	0	168	1	0	52	84	173	0	12	0	26	21	24	0	12	79	22	30	0	11	2	76	1	148	124
OTU2472	Viridiplantae	Chlorophyta	Mamiellophyceae	Micromonas-polaris	KY682863	98	Mixo	22	114	0	0	3	0	0	1	0	5	0	0	0	2	0	0	1	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	10	0	0	6	0	0	2	0	0	3	0	0	0	0	0	10	0	0	5	0	0	1	0	0	4	0	0	18	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	10	0	0	3	0	18	0	0	0	0	0	0	0	0
OTU25	Sar	Alveolata	Dinophyceae	Warnowia-sp.-5-AR-2015	KP790170	99	Mixo	91	18781	73	132	602	0	3	14	28	69	4	5	86	465	4	4	31	21	48	176	2	43	157	4	49	285	19	120	440	16	10	849	0	7	12	179	492	2789	500	711	1636	662	758	1605	7	26	81	1	28	111	6	33	115	1	6	45	7	45	202	12	48	257	63	36	76	74	39	561	88	4	15	52	147	1	0	870	0	2	1	97	98	255	101	58	407	54	43	45	43	205	0	60	44	6	41	17	203	834
OTU2534	Sar	Alveolata	Dinophyceae	Heterocapsa-rotundata	KY980129	96	Mixo	34	216	0	0	1	0	0	1	1	36	0	0	0	2	0	0	3	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	3	0	0	2	0	0	3	0	0	7	0	1	13	0	1	6	0	1	21	0	1	17	0	1	14	0	2	18	0	0	42	0	0	3	3	0	0	0	1	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
OTU256	Sar	Alveolata	Dinophyceae	Warnowia-sp.-5-AR-2015	KP790170	92	Mixo	58	2169	0	56	171	0	28	27	5	2	0	0	75	148	0	3	51	0	16	109	0	42	114	0	50	148	0	24	73	0	1	120	0	32	9	0	8	59	0	65	105	0	68	94	0	0	2	0	2	1	0	6	0	0	1	4	0	5	0	0	10	0	0	2	3	0	0	28	22	0	0	39	6	0	4	30	0	2	1	0	0	49	0	16	107	58	0	6	10	28	2	0	18	0	1	0	1	2
OTU258	Sar	Alveolata	Dinophyceae	Karenia-papilionacea	HM067005	92	Mixo	54	2723	0	24	8	0	150	50	0	0	0	0	44	2	0	194	52	0	6	1	0	80	65	0	153	36	0	135	5	0	1	4	0	131	170	0	11	7	1	46	1	0	48	0	0	1	1	0	1	1	0	6	0	0	0	0	0	4	0	0	2	1	0	0	0	0	0	0	110	0	0	5	0	0	5	0	0	49	5	310	0	7	0	16	3	20	0	1	120	13	47	0	2	4	120	1	230	213
OTU2580	Sar	Alveolata	Dinophyceae	Heterocapsa-rotundata	KY980285	98	Mixo	23	386	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	7	1	0	8	0	0	6	0	1	88	0	0	2	0	0	1	0	0	0	0	0	21	0	0	17	0	0	0	0	0	0	0	0	9	0	0	2	0	3	6	0	0	18	0	0	7	0	0	0	0	9	0	0	59	0	0	0	0	0	0	0	0	0	0	0	21	0	76	0	0	0	0	0	0	16	0	0	0	0	0
OTU2594	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera-cryophila	HQ111513	92	Mixo	31	118	0	1	1	0	9	11	0	0	0	0	1	1	0	2	2	0	0	1	0	3	17	0	7	9	0	1	2	0	0	0	0	4	2	0	0	0	0	5	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	3	0	6	2	5	0	4	3	3	0	0	1	0	1	0	0	0
OTU2605	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera-cryophila	HQ111513	92	Mixo	27	101	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	4	3	0	7	0	0	0	1	0	2	1	0	1	0	1	12	0	0	19	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	1	0	0	2	0	0	0	2	0	0	0	0	6	1	8	0	2	3	3	1	0	0	0	0	0	0	0
OTU2611	Sar	Alveolata	Dinophyceae	Shimiella-gracilenta	MN965778	99	Mixo	29	157	0	13	1	0	1	0	19	0	0	0	1	0	0	2	0	0	0	0	0	6	0	0	3	0	0	3	0	0	0	0	0	5	0	0	2	0	0	1	0	0	0	0	0	5	0	1	1	0	0	0	0	0	1	0	6	4	0	2	10	0	0	4	1	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	19	0	15	0	0	2	0	0	0	16	0	0	1	0	0
OTU2612	Sar	Alveolata	Dinophyceae	Unruhdinium-penardii-var.-robustum	MT273084	91	Mixo	34	117	0	2	0	0	0	0	25	0	0	0	3	1	0	0	0	0	9	4	0	1	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	3	0	0	7	0	0	4	0	0	1	0	0	6	0	0	1	0	0	7	0	0	4	1	0	3	1	0	0	0	4	0	0	4	1	0	1	0	0	0	0	0	0	0	0	4	0	9	0	0	1	0	0	0	2	0	0	0	1	0
OTU2627	Viridiplantae	Chlorophyta	Mamiellophyceae	Micromonas-polaris	KY682863	99	Mixo	18	73	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	0	0	2	0	0	2	0	0	1	0	0	1	0	0	2	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	7	0	0	6	0	4	0	0	0	0	0	0	0	0
OTU2628	Viridiplantae	Chlorophyta	Mamiellophyceae	Micromonas-polaris	KY682863	97	Mixo	20	128	0	0	2	0	0	2	0	15	0	0	0	0	0	0	1	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	5	0	0	7	0	0	3	0	0	0	0	0	0	0	0	6	0	0	4	0	0	5	0	0	4	0	0	16	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	13	0	0	7	0	5	0	0	0	0	0	0	0	0
OTU267	Sar	Alveolata	Dinophyceae	Karlodinium-veneficum	KY979994	94	Mixo	66	1004	0	24	4	0	8	0	231	6	0	2	6	3	0	5	1	2	3	0	0	6	6	1	4	4	0	3	2	0	0	6	1	8	0	0	1	0	0	6	2	3	7	1	3	22	3	2	38	11	0	27	2	2	26	6	11	31	1	2	68	3	17	20	10	6	1	1	20	0	0	3	2	0	0	1	0	0	0	1	1	7	3	109	0	93	0	0	3	0	0	2	75	0	8	0	7	0
OTU2671	Sar	Alveolata	Dinophyceae	Heterocapsa-rotundata	KY980138	94	Mixo	14	72	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	1	0	0	0	1	0	0	2	0	0	4	0	33	0	0	0	1	0	1	0
OTU2672	Sar	Stramenopiles	Chrysophyceae	Chrysophyceae-sp.	KX431464	95	Mixo	21	98	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	10	0	0	0	0	0	2	0	0	6	9	0	0	0	0	1	2	0	0	39	8	1	4	0	1	0	0	0	0	0
OTU2681	Sar	Alveolata	Dinophyceae	Heterocapsa-rotundata	KY980285	98	Mixo	25	81	0	7	1	0	4	0	0	0	0	0	14	3	0	3	1	0	3	1	0	1	0	0	4	3	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	2	0	4	2	1	0	0	0	3	0	0	10	0	0	0	0	0
OTU2688	Sar	Stramenopiles	Dictyochophyceae	Florenciellales-sp.-NIES-3878	LC189142	96	Mixo	31	108	0	4	3	0	0	0	0	0	0	0	6	1	0	1	5	0	0	6	0	3	1	0	4	8	0	1	2	0	0	1	0	13	1	0	3	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	1	2	0	0	7	0	0	4	0	0	6	2	4	0	0	3	0	0	0	0	1
OTU269	Sar	Stramenopiles	Dictyochophyceae	Pedinellales-sp.-RCC2289	JF794054	90	Mixo	31	761	0	0	0	0	17	3	0	0	0	0	2	0	0	1	0	0	0	0	0	2	1	0	10	1	0	0	0	0	0	0	0	101	80	0	14	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	2	0	9	3	11	0	3	0	2	0	0	0	1	66	8	82	0	1	4	88	0	101	132
OTU2695	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera-cryophila	HQ111513	93	Mixo	28	115	0	2	3	0	0	1	0	0	0	0	1	0	0	28	6	0	0	1	0	2	2	0	6	1	0	2	1	0	0	0	0	2	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	9	0	0	1	26	1	0	0	0	1	0	0	0	1	1	5	1	0	0	0	0	0	0	3
OTU2701	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera-cryophila	HQ111513	96	Mixo	28	183	0	0	1	0	8	0	0	0	0	0	9	2	0	33	8	0	0	0	0	6	7	0	13	4	0	9	4	0	0	0	0	9	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	22	0	0	0	10	0	0	0	0	2	2	1	0	1	4	4	3	0	0	0	0	0	3	3
OTU2705	Sar	Alveolata	Dinophyceae	Prorocentrum-sp.	MN824022	93	Mixo	22	86	0	0	0	0	1	3	0	1	0	0	0	1	0	2	17	0	0	2	0	0	1	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	1	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	16	0	0	0	8	0	0	1	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0
OTU2712	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera-cryophila	HQ111513	98	Mixo	30	157	0	0	0	0	12	0	0	0	0	0	2	0	0	4	8	0	0	0	0	4	5	0	3	1	0	2	0	0	0	0	0	9	19	0	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	5	0	0	4	4	7	0	0	0	2	1	0	0	2	6	5	6	0	0	3	8	0	7	20
OTU2713	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera-cryophila	HQ111513	94	Mixo	21	98	0	0	0	0	3	3	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	20	3	27	0	0	0	2	0	0	0	0	2	0	6	0	0	0	6	0	4	6
OTU2715	Sar	Alveolata	Dinophyceae	Heterocapsa-rotundata	KY980285	99	Mixo	36	89	0	1	3	0	0	0	2	3	0	0	5	6	0	1	0	0	0	6	0	1	1	0	1	4	0	1	0	0	0	6	0	1	1	0	0	0	0	3	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	2	2	0	0	2	7	0	0	2	0	0	0	0	0	1	0	5	1	0	0	0	1	6	0	0	1	0	0	0	2	1
OTU2717	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera-cryophila	HQ111513	94	Mixo	33	209	0	2	2	0	5	5	0	0	0	0	1	0	0	11	2	0	0	0	0	1	2	0	4	6	0	2	3	0	0	0	0	4	6	0	0	2	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	23	0	0	1	18	0	0	0	0	43	2	11	0	7	0	7	5	0	0	0	2	0	4	15
OTU2718	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera-cryophila	HQ111513	98	Mixo	25	110	0	1	0	0	5	1	0	0	0	0	0	0	0	10	1	0	0	0	0	1	3	0	2	0	0	3	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	11	0	0	16	20	1	0	0	0	1	0	0	0	3	5	1	9	0	1	0	0	0	3	4
OTU2729	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera-cryophila	HQ111513	93	Mixo	24	86	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	5	3	0	4	0	0	2	0	0	0	0	0	11	12	0	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	3	2	0	0	0	1	0	0	0	0	5	1	0	0	0	0	1	0	5	17
OTU2735	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera-cryophila	HQ111513	91	Mixo	30	164	0	2	2	0	7	1	0	0	0	0	2	0	0	11	4	0	0	0	0	1	1	0	10	2	0	8	0	0	0	0	0	8	7	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	4	9	29	0	0	0	6	1	0	0	1	4	5	4	0	6	0	0	0	0	19
OTU274	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera-cryophila	HQ111513	97	Mixo	35	675	0	2	0	0	32	0	0	0	3	0	2	0	0	3	0	0	0	0	0	12	2	0	6	0	0	6	0	0	0	0	4	19	6	1	1	0	0	7	0	0	5	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	1	117	1	0	0	0	0	52	0	13	1	2	84	0	128	1	4	6	57	3	52	0
OTU275	Sar	Alveolata	Dinophyceae	Heterocapsa-rotundata	KY980138	91	Mixo	48	1055	0	8	3	0	16	15	0	1	0	0	5	0	0	29	24	0	0	1	0	11	18	0	11	6	0	18	8	0	0	3	0	25	171	0	1	0	0	14	1	0	14	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	16	0	0	1	0	0	125	1	0	50	122	134	0	2	0	5	7	7	0	10	12	12	58	0	1	0	30	0	30	21
OTU2764	Sar	Stramenopiles	Dictyochophyceae	Pedinellales-sp.-RCC2289	JF794054	98	Mixo	12	86	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	12	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	8	0	9	0	0	0	13	0	16	13
OTU2785	Sar	Alveolata	Dinophyceae	Heterocapsa-rotundata	KY980285	98	Mixo	35	98	0	5	0	0	0	1	1	0	0	0	3	0	0	0	1	0	0	2	0	0	2	0	2	2	0	2	0	0	0	2	0	9	0	0	8	1	0	1	0	0	1	0	0	2	0	0	3	3	0	4	0	0	0	1	0	2	0	0	2	0	0	5	0	0	0	0	1	0	0	4	2	0	0	0	0	0	0	0	0	3	0	7	1	1	0	0	6	0	0	0	5	0	0	0	1	2
OTU2787	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera-cryophila	HQ111513	94	Mixo	25	82	0	0	0	0	3	1	0	0	0	0	2	0	0	9	8	0	0	0	0	4	7	0	5	3	0	10	2	0	0	0	0	6	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	1	1	2	0	1	1	1	0	6	1
OTU279	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera-cryophila	HQ111513	94	Mixo	59	1360	0	24	8	0	32	31	1	1	0	0	19	2	0	66	34	0	4	2	0	47	51	0	108	27	0	77	15	0	0	4	0	52	74	0	2	12	0	53	4	0	38	2	0	1	3	1	1	0	0	4	1	0	0	0	0	1	1	0	8	2	0	1	1	0	0	2	43	0	0	1	0	0	70	0	0	25	43	76	0	7	0	25	11	17	0	1	29	10	29	0	9	1	16	0	72	58
OTU2791	Sar	Alveolata	Dinophyceae	Heterocapsa-rotundata	KY980285	94	Mixo	46	256	0	9	21	0	2	7	2	1	0	0	24	14	0	2	2	0	3	14	0	3	18	0	10	15	0	4	2	0	0	14	0	4	2	0	1	3	0	6	0	0	6	3	0	0	0	0	1	0	0	0	1	0	1	1	0	2	0	0	0	0	0	2	3	0	0	1	8	0	0	11	1	0	1	0	0	0	0	0	0	7	0	2	4	10	0	1	3	0	1	0	3	0	0	0	0	0
OTU28	Sar	Alveolata	Dinophyceae	Heterocapsa-rotundata	KY980260	100	Mixo	82	9196	27	128	7	1	232	18	281	0	20	2	116	7	0	166	13	1	25	0	3	490	64	1	325	30	15	188	1	2	17	26	0	230	59	1	17	2	4	232	0	6	237	0	203	786	4	86	527	1	58	413	3	67	248	3	112	417	0	88	625	0	273	309	3	194	5	0	373	6	0	68	2	3	0	0	9	73	2	26	0	16	12	322	5	106	47	2	235	1	58	4	53	45	268	1	40	0
OTU2818	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera-cryophila	HQ111513	99	Mixo	27	143	0	0	0	0	3	1	0	0	0	0	0	0	0	17	2	0	0	0	0	2	0	0	7	3	0	9	0	0	0	0	0	4	3	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	14	18	3	0	0	0	4	0	2	0	4	2	2	5	0	0	1	5	0	1	4
OTU2819	Sar	Alveolata	Dinophyceae	Heterocapsa-rotundata	KY980285	97	Mixo	36	89	0	4	4	0	0	0	1	6	0	0	3	2	0	1	0	0	1	7	0	0	4	0	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	1	0	0	2	0	0	1	1	0	3	1	0	1	4	0	1	0	0	4	6	0	1	5	0	0	2	3	0	0	3	4	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
OTU2822	Viridiplantae	Chlorophyta	Mamiellophyceae	Micromonas-polaris	KY682863	97	Mixo	16	131	0	0	17	0	0	7	0	0	0	0	0	13	0	0	1	0	0	21	0	0	11	0	0	4	0	0	4	0	0	20	0	0	0	0	0	2	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0
OTU2825	Sar	Alveolata	Dinophyceae	Warnowia-sp.-5-AR-2015	KP790170	95	Mixo	22	94	0	0	8	0	0	0	0	1	0	0	1	14	0	0	0	0	0	5	0	0	2	0	3	5	0	0	6	0	0	10	0	0	0	0	0	1	0	8	4	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0
OTU284	Sar	Stramenopiles	Dictyochophyceae	Pseudochattonella-farcimen	AM075624	100	Mixo	44	603	0	24	1	0	14	7	0	0	0	0	11	5	0	4	0	0	0	0	0	31	12	0	27	10	1	17	9	0	0	0	0	21	1	0	153	117	0	1	2	0	3	8	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	6	0	0	0	0	0	3	18	0	0	1	10	0	6	0	0	2	2	0	2	5	0	1	0	9	2	29	2	18	1
OTU285	Viridiplantae	Chlorophyta	Mamiellophyceae	Micromonas-polaris	KY682863	99	Mixo	19	572	0	0	8	0	0	7	0	1	0	0	0	2	0	0	0	0	0	26	0	0	12	0	0	7	0	0	2	0	0	6	0	0	2	0	0	9	0	0	33	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	129	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	87	0	0	85	0	32	0	0	0	0	0	0	0	0
OTU2879	Sar	Alveolata	Dinophyceae	Prorocentrum-micans	MK405477	93	Mixo	43	205	0	8	0	0	1	0	8	0	0	0	1	0	0	1	0	0	0	2	0	5	0	0	2	1	0	6	1	0	0	2	0	3	0	0	2	0	0	11	0	0	16	1	2	0	0	0	6	9	0	9	1	0	4	3	0	9	1	0	11	1	0	3	2	0	0	1	6	0	0	42	0	0	1	0	0	0	0	0	0	1	1	3	1	6	0	0	4	2	0	0	2	0	0	0	3	0
OTU2903	Sar	Stramenopiles	Dictyochophyceae	Pedinellales-sp.-RCC2289	JF794054	92	Mixo	25	141	0	7	2	0	6	0	0	1	0	0	12	1	0	0	0	0	0	1	0	5	0	0	4	2	0	0	0	0	0	0	0	33	1	0	12	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	5	0	0	0	0	0	13	0	0	2	2	0	3	4	1	0	0	6	0	0	0	2	1
OTU291	Cryptophyceae	Pyrenomonadales	Geminigeraceae	Geminigera-cryophila	HQ111513	93	Mixo	29	103	0	1	4	0	2	0	0	0	0	0	2	0	0	9	1	0	2	0	0	4	0	0	4	2	0	1	1	0	0	0	0	2	6	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	1	0	0	5	0	0	6	3	13	0	0	0	1	0	2	0	0	3	0	0	0	0	0	4	0	9	3
